Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2019, KC, AL, 103, 402, 379, 44, 91, 22, 2, 2, 30, 18, 51, 1, 1, 1, .240, .276, .325, .601, 402, 123, 160, 4, 0, .273, 26, 5, 50, 1519, 3.779, .127, .005, .353, .084, .084, 0
2020, KC, AL, 42, 142, 127, 13, 29, 6, 0, 1, 11, 11, 30, 0, 5, 2, .228, .300, .299, .599, 142, 38, 55, 2, 0, .292, 7, 0, 12, 548, 3.859, .211, .007, .367, .071, .071, 0
2 Seasons, 144, 540, 502, 57, 120, 28, 2, 3, 41, 29, 79, 1, 6, 3, .239, .285, .321, .605, 540, 161, 215, 6, 0, .279, 33, 5, 62, 2051, 3.798, .146, .006, .367, .082, .082, 0
