Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2015, ARI, NL, 18, 36, 31, 4, 5, 1, 0, 0, 1, 3, 15, 0, 0, 1, .161, .257, .194, .451, 36, 6, 14, 1, 0, .313, 1, 0, 3, 150, 4.167, .417, .000, .200, .032, .032, 0
2016, ARI, NL, 4, 11, 11, 1, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, .182, .182, .455, .636, 11, 5, 5, 0, 0, .100, 1, 1, 3, 42, 3.818, .000, .091, .---, .273, .273, 0
2020, KC, AL, 4, 4, 4, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, .500, .500, .500, 1.000, 4, 2, 3, 0, 0, .667, 0, 1, 1, 10, 2.500, .250, .000, .---, .000, .000, 0
3 Seasons, 26, 51, 46, 6, 9, 1, 0, 1, 2, 3, 16, 0, 0, 1, .196, .260, .283, .543, 51, 13, 22, 1, 0, .276, 2, 2, 7, 202, 3.961, .314, .020, .188, .087, .087, 0
