Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2018, KC, AL, 10, 29, 27, 4, 7, 2, 0, 0, 4, 1, 9, 0, 0, 0, .259, .286, .333, .619, 9, 12, 1, 0, .389, 2, 1, 8, 109, 3.759, .310, .000, .111, .074, .074, 0
2019, KC, AL, 42, 148, 133, 7, 28, 7, 0, 1, 15, 10, 44, 0, 1, 0, .211, .259, .286, .544, 38, 50, 1, 4, .293, 8, 4, 19, 594, 4.014, .297, .007, .227, .075, .075, 0
2020, KC, AL, 15, 24, 21, 1, 4, 1, 0, 0, 0, 2, 9, 0, 0, 1, .190, .292, .238, .530, 5, 9, 0, 0, .333, 1, 0, 1, 93, 3.875, .375, .000, .222, .048, .048, 0
3 Seasons, 67, 201, 181, 12, 39, 10, 0, 1, 19, 13, 62, 0, 1, 1, .215, .266, .287, .554, 201, 52, 71, 2, 4, .311, 11, 5, 28, 796, 3.960, .308, .005, .210, .072, .072, 0
