Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2016, NYM, NL, 47, 96, 89, 11, 20, 8, 0, 3, 13, 4, 34, 0, 1, 1, .225, .266, .416, .682, 37, 46, 2, 0, .327, 11, 2, 14, 387, 4.031, .354, .031, .118, .191, .191, 0
2017, NYM, NL, 68, 130, 113, 12, 26, 1, 2, 1, 5, 14, 37, 0, 1, 2, .230, .326, .301, .626, 34, 42, 1, 0, .333, 4, 2, 13, 535, 4.115, .285, .008, .378, .071, .071, 0
2018, WSH, NL, 12, 14, 13, 1, 2, 0, 0, 0, 1, 1, 4, 0, 0, 0, .154, .214, .154, .368, 2, 4, 0, 0, .222, 0, 0, 0, 48, 3.429, .286, .000, .250, .000, .000, 0
2020, KC, AL, 3, 11, 11, 1, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, .000, .000, .000, .000, 0, 6, 0, 0, .000, 0, 0, 1, 45, 4.091, .636, .000, .---, .000, .000, 0
4 Seasons, 130, 251, 226, 25, 48, 9, 2, 4, 19, 19, 82, 0, 2, 3, .212, .282, .323, .605, 251, 73, 98, 3, 0, .314, 15, 4, 28, 1015, 4.044, .327, .016, .232, .111, .111, 0
