Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2017, SD, NL, 30, 99, 92, 15, 21, 3, 3, 3, 9, 6, 44, 1, 1, 0, .228, .276, .424, .699, 99, 39, 34, 1, 0, .400, 9, 0, 6, 403, 4.071, .444, .030, .136, .196, .196, 0
2018, SD, NL, 40, 154, 139, 19, 33, 5, 1, 7, 19, 14, 55, 5, 2, 0, .237, .307, .439, .746, 154, 61, 61, 1, 0, .338, 13, 1, 17, 624, 4.052, .357, .045, .255, .201, .201, 0
2019, SD, NL, 9, 20, 15, 2, 5, 1, 0, 0, 1, 4, 7, 1, 0, 0, .333, .450, .400, .850, 20, 6, 5, 0, 1, .556, 1, 0, 1, 105, 5.250, .350, .000, .571, .067, .067, 0
2020, KC, AL, 11, 27, 26, 2, 4, 2, 0, 0, 2, 1, 2, 1, 0, 0, .154, .185, .231, .416, 27, 6, 15, 0, 0, .167, 2, 1, 3, 112, 4.148, .074, .000, .500, .077, .077, 0
4 Seasons, 90, 300, 272, 38, 63, 11, 4, 10, 31, 25, 108, 8, 3, 0, .232, .295, .412, .707, 300, 112, 115, 2, 1, .342, 25, 2, 27, 1244, 4.147, .360, .033, .231, .180, .180, 0
