Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2019, HOU, AL, 19, 39, 35, 8, 7, 3, 0, 0, 2, 4, 7, 1, 0, 0, .200, .282, .286, .568, 39, 10, 19, 0, 0, .250, 3, 1, 2, 127, 3.256, .179, .000, .571, .086, .086, 0
2020, HOU, AL, 14, 10, 8, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, .125, .111, .125, .236, 10, 1, 5, 1, 1, .111, 0, 0, 2, 24, 2.400, .000, .000, .---, .000, .000, 0
2 Seasons, 33, 49, 43, 9, 8, 3, 0, 0, 3, 4, 7, 1, 1, 0, .186, .250, .256, .506, 49, 11, 24, 1, 1, .216, 3, 1, 4, 151, 3.082, .143, .000, .571, .070, .070, 0
