2019, HOU, AL, 87, 369, 313, 58, 98, 26, 0, 27, 78, 52, 94, 0, 0, 2, .313, .412, .655, 1.067, 369, 205, 154, 0, 2, .366, 53, 9, 45, 1494, 4.049, .255, .073, .553, .342, .342, 0, 
2020, HOU, AL, 2, 9, 8, 2, 2, 0, 0, 1, 4, 0, 1, 0, 0, 1, .250, .333, .625, .958, 9, 5, 6, 0, 0, .167, 1, 1, 2, 35, 3.889, .111, .111, .---, .375, .375, 0, 
2 Seasons, 89, 378, 321, 60, 100, 26, 0, 28, 82, 52, 95, 0, 0, 3, .312, .410, .654, 1.064, 378, 210, 160, 0, 2, .360, 54, 10, 47, 1529, 4.045, .251, .074, .547, .343, .343, 0, 
