Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2015, HOU, AL, 99, 432, 387, 52, 108, 22, 1, 22, 68, 40, 78, 14, 4, 1, .279, .345, .512, .857, 432, 198, 156, 0, 4, .296, 45, 10, 66, 1797, 4.160, .181, .051, .513, .233, .233, 1
2016, HOU, AL, 153, 660, 577, 76, 158, 36, 3, 20, 96, 75, 139, 13, 3, 5, .274, .361, .451, .811, 660, 260, 261, 0, 3, .328, 59, 12, 82, 2642, 4.003, .211, .030, .540, .177, .177, 5
2017, HOU, AL, 109, 481, 422, 82, 133, 25, 1, 24, 84, 53, 92, 2, 1, 2, .315, .391, .550, .941, 481, 232, 195, 0, 4, .352, 50, 12, 78, 1895, 3.940, .191, .050, .576, .235, .235, 0
2018, HOU, AL, 110, 468, 402, 60, 96, 20, 1, 15, 65, 53, 111, 3, 0, 2, .239, .323, .405, .728, 468, 163, 202, 0, 11, .282, 36, 17, 69, 1908, 4.077, .237, .032, .477, .167, .167, 1
2019, HOU, AL, 75, 321, 280, 42, 78, 16, 1, 21, 59, 35, 75, 1, 0, 2, .279, .358, .568, .926, 321, 159, 139, 0, 4, .303, 38, 8, 46, 1319, 4.109, .234, .065, .467, .289, .289, 1
2020, HOU, AL, 44, 171, 155, 17, 44, 8, 0, 4, 23, 14, 36, 0, 0, 2, .284, .351, .413, .764, 171, 64, 69, 0, 0, .348, 12, 3, 21, 676, 3.953, .211, .023, .389, .129, .129, 0
6 Seasons, 590, 2533, 2223, 329, 617, 127, 7, 106, 395, 270, 531, 33, 8, 14, .278, .356, .484, .840, 2533, 1076, 1022, 0, 26, .317, 240, 62, 362, 10237, 4.041, .210, .042, .508, .206, .206, 8
