2018, HOU, AL, 9, 10, 9, 4, 3, 0, 0, 1, 1, 1, 0, 2, 0, 0, .333, .400, .667, 1.067, 
2019, HOU, AL, 56, 128, 108, 27, 29, 4, 2, 0, 7, 19, 24, 8, 1, 0, .269, .378, .343, .720, 
2020, HOU, AL, 18, 50, 46, 3, 10, 2, 0, 0, 4, 4, 11, 5, 2, 0, .217, .280, .261, .541, 
3 Seasons, 83, 188, 163, 34, 42, 6, 2, 1, 12, 24, 35, 15, 3, 0, .258, .353, .337, .690, 
2018, HOU, AL, 10, 6, 0, 0, 0, .250, 1, 0, 0, 40, 4.000, .000, .100, .---, .333, .333, 0, 
2019, HOU, AL, 128, 37, 43, 1, 0, .345, 6, 2, 12, 567, 4.430, .188, .000, .792, .074, .074, 0, 
2020, HOU, AL, 50, 12, 17, 0, 0, .286, 2, 0, 5, 199, 3.980, .220, .000, .364, .043, .043, 1, 
188, 55, 60, 1, 0, .323, 9, 2, 17, 806, 4.287, .186, .005, .686, .080, .080, 1, 
