2013, ARI, NL, 31, 87, 76, 8, 18, 6, 0, 3, 12, 10, 24, 0, 1, 1, .237, .333, .434, .768, 
2016, CWS, AL, 1, 2, 2, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, .500, .500, .500, 1.000, 
2017, CWS, AL, 118, 443, 414, 43, 91, 16, 1, 26, 68, 19, 165, 0, 1, 5, .220, .260, .452, .711, 
2018, CWS, AL, 123, 496, 434, 51, 99, 23, 0, 20, 62, 52, 165, 0, 0, 7, .228, .319, .419, .738, 
2020, CIN, NL, 17, 42, 38, 3, 7, 1, 0, 3, 11, 4, 11, 0, 0, 0, .184, .262, .447, .709, 
5 Seasons, 290, 1070, 964, 106, 216, 46, 1, 52, 154, 85, 366, 0, 2, 13, .224, .293, .436, .729, 
2013, ARI, NL, 87, 33, 37, 0, 0, .306, 9, 1, 10, 362, 4.161, .276, .034, .417, .197, .197, 0, 
2016, CWS, AL, 2, 1, 1, 0, 0, 1.000, 0, 0, 0, 10, 5.000, .500, .000, .---, .000, .000, 0, 
2017, CWS, AL, 443, 187, 192, 0, 5, .285, 43, 12, 64, 1855, 4.187, .372, .059, .115, .232, .232, 2, 
2018, CWS, AL, 496, 182, 181, 0, 3, .313, 43, 8, 52, 2118, 4.270, .333, .040, .315, .191, .191, 1, 
2020, CIN, NL, 42, 17, 13, 0, 0, .167, 4, 1, 3, 179, 4.262, .262, .071, .364, .263, .263, 0, 
1070, 420, 424, 0, 8, .296, 99, 22, 129, 4524, 4.228, .342, .049, .232, .212, .212, 3, 
