2014, TB, AL, 30, 84, 72, 10, 12, 3, 0, 0, 3, 8, 23, 0, 0, 2, .167, .268, .208, .477, 84, 15, 28, 2, 0, .245, 3, 2, 6, 345, 4.107, .274, .000, .348, .042, .042, 0, 
2015, TB, AL, 38, 113, 101, 13, 24, 6, 0, 10, 18, 8, 34, 0, 0, 2, .238, .304, .594, .898, 113, 60, 45, 1, 1, .241, 16, 2, 12, 441, 3.903, .301, .088, .235, .356, .356, 0, 
2016, TB, AL, 84, 256, 226, 23, 42, 10, 0, 8, 25, 25, 82, 0, 0, 2, .186, .273, .336, .609, 256, 76, 97, 3, 0, .250, 18, 2, 21, 1066, 4.164, .320, .031, .305, .150, .150, 1, 
2017, TB, AL, 9, 13, 9, 2, 3, 0, 0, 1, 3, 3, 3, 0, 0, 0, .333, .462, .667, 1.128, 13, 6, 3, 0, 1, .333, 1, 0, 1, 54, 4.154, .231, .077, 1.000, .333, .333, 0, 
2018, CIN, NL, 52, 156, 140, 15, 41, 10, 0, 4, 16, 12, 32, 0, 2, 2, .293, .355, .450, .805, 156, 63, 62, 1, 1, .352, 14, 5, 24, 561, 3.596, .205, .026, .375, .157, .157, 0, 
2019, CIN, NL, 84, 236, 207, 24, 52, 9, 0, 8, 32, 25, 59, 0, 0, 1, .251, .331, .411, .741, 236, 85, 80, 0, 3, .308, 17, 1, 29, 962, 4.076, .250, .034, .424, .159, .159, 0, 
2020, CIN, NL, 21, 66, 53, 7, 12, 2, 0, 5, 7, 10, 19, 0, 0, 3, .226, .379, .547, .926, 66, 29, 20, 0, 0, .241, 7, 1, 5, 296, 4.485, .288, .076, .526, .321, .321, 0, 
7 Seasons, 318, 924, 808, 94, 186, 40, 0, 36, 104, 91, 252, 0, 2, 12, .230, .315, .413, .729, 924, 334, 335, 7, 6, .285, 76, 13, 98, 3725, 4.031, .273, .039, .361, .183, .183, 1, 
