Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2020, CIN, NL, 2, 7, 6, 2, 3, 0, 0, 1, 3, 1, 2, 0, 0, 0, .500, .571, 1.000, 1.571, 7, 6, 4, 0, 0, .667, 1, 0, 0, 33, 4.714, .286, .143, .500, .500, .500, 0
1 Season, 2, 7, 6, 2, 3, 0, 0, 1, 3, 1, 2, 0, 0, 0, .500, .571, 1.000, 1.571, 7, 6, 4, 0, 0, .667, 1, 0, 0, 33, 4.714, .286, .143, .500, .500, .500, 0
