2020, CIN, NL, 22, 73, 65, 4, 14, 2, 1, 0, 3, 7, 18, 1, 0, 1, .215, .301, .277, .578, 
1 Season, 22, 73, 65, 4, 14, 2, 1, 0, 3, 7, 18, 1, 0, 1, .215, .301, .277, .578, 
2020, CIN, NL, 73, 18, 17, 0, 0, .298, 3, 1, 9, 323, 4.425, .247, .000, .389, .062, .062, 0, 
73, 18, 17, 0, 0, .298, 3, 1, 9, 323, 4.425, .247, .000, .389, .062, .062, 0, 
