Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, Season, Tm, LG, PA, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2020, CIN, NL, 41, 134, 114, 9, 26, 4, 1, 0, 5, 17, 24, 6, 1, 2, .228, .338, .281, .619, 134, 32, 35, 0, 0, .289, 5, 1, 16, 596, 4.448, .179, .000, .708, .053, .053, 0
1 Season, 40, 130, 111, 8, 25, 4, 1, 0, 5, 16, 23, 6, 0, 2, .225, .333, .279, .613, 130, 31, 35, 0, 0, .284, 5, 1, 16, 574, 4.415, .177, .000, .696, .054, .054, 0
