Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2017, LAD, NL, 20, 20, 20, 1, 6, 1, 0, 0, 2, 0, 3, 0, 0, 0, .300, .300, .350, .650, 20, 7, 12, 0, 0, .353, 1, 2, 5, 79, 3.950, .150, .000, .---, .050, .050, 1
2018, LAD, NL, 39, 77, 68, 1, 16, 4, 1, 0, 9, 5, 15, 0, 0, 3, .235, .312, .324, .635, 77, 22, 35, 0, 1, .296, 5, 1, 12, 302, 3.922, .195, .000, .333, .088, .088, 0
2019, CIN, NL, 97, 197, 183, 22, 42, 6, 0, 9, 27, 10, 59, 4, 1, 3, .230, .279, .410, .689, 197, 75, 86, 0, 1, .284, 15, 1, 30, 827, 4.198, .299, .046, .169, .180, .180, 0
2020, CIN, NL, 23, 56, 53, 2, 13, 3, 0, 0, 4, 2, 11, 1, 0, 1, .245, .286, .302, .588, 56, 16, 25, 0, 0, .310, 3, 0, 7, 214, 3.821, .196, .000, .182, .057, .057, 0
4 Seasons, 179, 350, 324, 26, 77, 14, 1, 9, 42, 17, 88, 5, 1, 7, .238, .289, .370, .659, 350, 120, 158, 0, 2, .297, 24, 4, 54, 1422, 4.063, .251, .026, .193, .133, .133, 1
