Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, Season, Tm, LG, PA, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2020, CIN, NL, 12, 42, 41, 1, 6, 0, 0, 0, 1, 1, 17, 1, 1, 0, .146, .167, .146, .313, 42, 6, 26, 0, 0, .250, 0, 1, 5, 181, 4.310, .405, .000, .059, .000, .000, 0
1 Season, 11, 39, 38, 1, 6, 0, 0, 0, 1, 1, 15, 1, 1, 0, .158, .179, .158, .337, 39, 6, 23, 0, 0, .261, 0, 1, 4, 169, 4.333, .385, .000, .067, .000, .000, 0
