Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, Season, Tm, LG, PA, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2020, BAL, AL, 5, 6, 5, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, .200, .333, .200, .533, 6, 1, 1, 0, 0, .250, 0, 0, 1, 29, 4.833, .167, .000, 1.000, .000, .000, 0
1 Season, 5, 6, 5, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, .200, .333, .200, .533, 6, 1, 1, 0, 0, .250, 0, 0, 1, 29, 4.833, .167, .000, 1.000, .000, .000, 0
