Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2016, ATL, NL, 5, 7, 7, 1, 2, 0, 1, 0, 2, 0, 2, 1, 0, 0, .286, .286, .571, .857, 7, 4, 1, 0, 0, .400, 1, 0, 2, 25, 3.571, .286, .000, .---, .286, .286, 0
2017, ATL, NL, 53, 173, 150, 22, 29, 5, 0, 4, 19, 19, 41, 1, 0, 1, .193, .283, .307, .590, 173, 46, 76, 0, 3, .231, 9, 4, 21, 683, 3.948, .237, .023, .463, .113, .113, 1
2018, ATL, NL, 14, 15, 12, 1, 1, 0, 0, 0, 0, 2, 5, 0, 0, 1, .083, .267, .083, .350, 15, 1, 6, 0, 0, .143, 0, 0, 2, 62, 4.133, .333, .000, .400, .000, .000, 0
2019, BAL, AL, 127, 413, 370, 35, 86, 13, 2, 12, 46, 40, 88, 0, 1, 0, .232, .306, .376, .682, 413, 139, 133, 1, 2, .272, 27, 12, 53, 1594, 3.860, .213, .029, .455, .143, .143, 1
2020, BAL, AL, 38, 149, 132, 19, 30, 5, 0, 8, 26, 15, 33, 1, 1, 0, .227, .304, .447, .751, 149, 59, 66, 1, 1, .239, 13, 3, 20, 587, 3.940, .221, .054, .455, .220, .220, 0
5 Seasons, 237, 757, 671, 78, 148, 23, 3, 24, 93, 76, 169, 3, 2, 2, .221, .299, .371, .670, 757, 249, 282, 2, 6, .256, 50, 19, 98, 2951, 3.898, .223, .032, .450, .151, .151, 2
