2015, NYY, AL, 8, 22, 21, 3, 6, 3, 0, 1, 3, 1, 3, 0, 0, 0, .286, .318, .571, .890, 
2016, NYY, AL, 12, 29, 27, 4, 8, 1, 0, 0, 2, 1, 12, 0, 0, 0, .296, .321, .333, .655, 
2017, NYY, AL, 5, 17, 16, 3, 4, 0, 0, 0, 1, 1, 2, 2, 0, 0, .250, .294, .250, .544, 
2018, CIN, NL, 51, 132, 123, 10, 36, 5, 1, 2, 6, 7, 29, 1, 2, 0, .293, .331, .398, .729, 
2019, BAL, AL, 11, 34, 30, 4, 8, 1, 0, 0, 2, 3, 6, 1, 0, 0, .267, .324, .300, .624, 
2020, BAL, AL, 7, 11, 11, 0, 2, 0, 1, 0, 0, 0, 4, 0, 1, 0, .182, .182, .364, .546, 
6 Seasons, 94, 245, 228, 24, 64, 10, 2, 3, 14, 13, 56, 4, 3, 0, .281, .318, .382, .700, 
2015, NYY, AL, 22, 12, 16, 0, 0, .294, 4, 0, 3, 74, 3.364, .136, .045, .333, .286, .286, 0, 
2016, NYY, AL, 29, 9, 14, 1, 0, .533, 1, 0, 4, 106, 3.655, .414, .000, .083, .037, .037, 0, 
2017, NYY, AL, 17, 4, 9, 0, 0, .286, 0, 0, 2, 77, 4.529, .118, .000, .500, .000, .000, 0, 
2018, CIN, NL, 132, 49, 54, 2, 0, .370, 8, 5, 20, 473, 3.583, .220, .015, .241, .106, .106, 0, 
2019, BAL, AL, 34, 9, 12, 0, 1, .320, 1, 0, 4, 126, 3.706, .176, .000, .500, .033, .033, 0, 
2020, BAL, AL, 11, 4, 9, 0, 0, .286, 1, 0, 1, 33, 3.000, .364, .000, .---, .182, .182, 0, 
245, 87, 114, 3, 1, .359, 15, 5, 34, 889, 3.629, .229, .012, .232, .101, .101, 0, 
