2018, BAL, AL, 45, 191, 170, 23, 40, 9, 0, 4, 11, 17, 37, 2, 3, 2, .235, .312, .359, .671, 
2019, BAL, AL, 22, 74, 64, 7, 6, 0, 2, 0, 4, 4, 14, 1, 0, 3, .094, .181, .156, .337, 
2020, BAL, AL, 18, 43, 39, 5, 12, 1, 0, 1, 1, 3, 10, 2, 0, 0, .308, .357, .410, .767, 
3 Seasons, 84, 306, 271, 35, 57, 9, 2, 5, 16, 24, 61, 5, 3, 5, .210, .286, .314, .599, 
2018, BAL, AL, 191, 61, 57, 2, 0, .279, 13, 1, 20, 770, 4.031, .194, .021, .459, .124, .124, 0, 
2019, BAL, AL, 74, 10, 32, 2, 1, .118, 2, 2, 12, 295, 3.986, .189, .000, .286, .063, .063, 0, 
2020, BAL, AL, 43, 16, 13, 1, 0, .393, 2, 0, 3, 168, 3.907, .233, .023, .300, .103, .103, 0, 
306, 85, 100, 5, 1, .252, 16, 3, 34, 1226, 4.007, .199, .016, .393, .103, .103, 0, 
