Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, Season, Tm, LG, PA, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2015, WSH, NL, 2, 4, 4, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, .250, .250, .500, .750, 4, 2, 2, 0, 0, .333, 1, 0, 0, 19, 4.750, .250, .000, .---, .250, .250, 0
2016, WSH, NL, 16, 34, 28, 6, 9, 2, 0, 2, 4, 5, 3, 0, 0, 1, .321, .441, .607, 1.048, 34, 17, 10, 0, 0, .304, 4, 0, 5, 126, 3.706, .088, .059, 1.667, .286, .286, 0
2017, WSH, NL, 17, 31, 29, 0, 5, 1, 0, 0, 3, 2, 10, 0, 0, 0, .172, .226, .207, .433, 31, 6, 16, 0, 0, .263, 1, 0, 4, 105, 3.387, .323, .000, .200, .034, .034, 0
2018, WSH, NL, 70, 213, 190, 14, 32, 9, 0, 2, 15, 18, 47, 1, 0, 4, .168, .254, .247, .501, 213, 47, 87, 0, 1, .211, 11, 3, 23, 827, 3.883, .221, .009, .383, .079, .079, 0
2019, BAL, AL, 96, 341, 305, 37, 76, 13, 0, 13, 44, 29, 73, 3, 1, 4, .249, .321, .420, .740, 341, 128, 142, 1, 2, .285, 26, 5, 46, 1400, 4.106, .214, .038, .397, .170, .170, 0
2020, BAL, AL, 36, 134, 118, 16, 37, 5, 1, 5, 21, 14, 27, 1, 0, 1, .314, .391, .500, .891, 134, 59, 57, 1, 0, .372, 11, 2, 13, 553, 4.127, .201, .037, .519, .186, .186, 1
6 Seasons, 237, 757, 674, 74, 160, 31, 1, 22, 87, 68, 161, 5, 1, 10, .237, .315, .384, .700, 757, 259, 314, 2, 3, .279, 54, 10, 91, 3030, 4.003, .213, .029, .422, .147, .147, 1
