Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2018, BAL, AL, 17, 47, 40, 8, 10, 3, 0, 3, 10, 4, 12, 2, 1, 2, .250, .340, .550, .890, 47, 22, 15, 0, 1, .269, 6, 0, 4, 190, 4.043, .255, .064, .333, .300, .300, 0
2019, BAL, AL, 44, 142, 126, 15, 30, 6, 0, 4, 15, 14, 26, 1, 2, 1, .238, .317, .381, .698, 142, 48, 56, 0, 1, .268, 10, 3, 19, 568, 4.000, .183, .028, .538, .143, .143, 0
2020, BAL, AL, 16, 51, 36, 10, 10, 1, 0, 6, 8, 11, 17, 0, 0, 2, .278, .469, .806, 1.275, 51, 29, 14, 2, 0, .308, 7, 0, 7, 224, 4.392, .333, .118, .647, .528, .528, 0
3 Seasons, 77, 240, 202, 33, 50, 10, 0, 13, 33, 29, 55, 3, 3, 5, .248, .353, .490, .843, 240, 99, 85, 2, 2, .272, 23, 3, 30, 982, 4.092, .229, .054, .527, .243, .243, 0
