Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2015, NYY, AL, 8, 22, 21, 3, 6, 3, 0, 1, 3, 1, 3, 0, 0, 0, .286, .318, .571, .890, 22, 12, 16, 0, 0, .294, 4, 0, 3, 74, 3.364, .136, .045, .333, .286, .286, 0
2016, NYY, AL, 12, 29, 27, 4, 8, 1, 0, 0, 2, 1, 12, 0, 0, 0, .296, .321, .333, .655, 29, 9, 14, 1, 0, .533, 1, 0, 4, 106, 3.655, .414, .000, .083, .037, .037, 0
2017, NYY, AL, 5, 17, 16, 3, 4, 0, 0, 0, 1, 1, 2, 2, 0, 0, .250, .294, .250, .544, 17, 4, 9, 0, 0, .286, 0, 0, 2, 77, 4.529, .118, .000, .500, .000, .000, 0
2018, CIN, NL, 51, 132, 123, 10, 36, 5, 1, 2, 6, 7, 29, 1, 2, 0, .293, .331, .398, .729, 132, 49, 54, 2, 0, .370, 8, 5, 20, 473, 3.583, .220, .015, .241, .106, .106, 0
2019, BAL, AL, 11, 34, 30, 4, 8, 1, 0, 0, 2, 3, 6, 1, 0, 0, .267, .324, .300, .624, 34, 9, 12, 0, 1, .320, 1, 0, 4, 126, 3.706, .176, .000, .500, .033, .033, 0
2020, BAL, AL, 10, 18, 18, 0, 2, 0, 1, 0, 0, 0, 9, 0, 1, 0, .111, .111, .222, .333, 18, 4, 13, 0, 0, .222, 1, 0, 1, 69, 3.833, .500, .000, .---, .111, .111, 0
6 Seasons, 97, 252, 235, 24, 64, 10, 2, 3, 14, 13, 61, 4, 3, 0, .272, .309, .370, .679, 252, 87, 118, 3, 1, .355, 15, 5, 34, 925, 3.671, .242, .012, .213, .098, .098, 0
