Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2018, TB, AL, 24, 80, 74, 9, 21, 5, 0, 1, 11, 3, 19, 0, 0, 0, .284, .304, .392, .696, 80, 29, 27, 1, 2, .357, 6, 0, 14, 299, 3.738, .238, .013, .158, .108, .108, 0
2019, TB, AL, 22, 55, 46, 6, 10, 5, 0, 0, 2, 8, 19, 0, 0, 1, .217, .345, .326, .672, 55, 15, 9, 0, 0, .370, 5, 0, 2, 222, 4.036, .345, .000, .421, .109, .109, 0
2020, TB, AL, 30, 70, 64, 6, 13, 2, 0, 1, 13, 4, 19, 0, 0, 1, .203, .257, .281, .538, 70, 18, 34, 0, 1, .267, 3, 2, 5, 273, 3.900, .271, .014, .211, .078, .078, 1
3 Seasons, 76, 205, 184, 21, 44, 12, 0, 2, 26, 15, 57, 0, 0, 2, .239, .299, .337, .636, 205, 62, 70, 1, 3, .328, 14, 2, 21, 794, 3.873, .278, .010, .263, .098, .098, 1
