Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2019, COL, NL, 24, 56, 55, 8, 12, 1, 0, 3, 7, 1, 20, 1, 0, 0, .218, .232, .400, .632, 56, 22, 22, 0, 0, .281, 4, 0, 3, 218, 3.893, .357, .054, .050, .182, .182, 0
2020, COL, NL, 14, 38, 35, 4, 11, 3, 0, 1, 6, 1, 13, 1, 0, 1, .314, .342, .486, .828, 38, 17, 17, 0, 1, .455, 4, 0, 5, 145, 3.816, .342, .026, .077, .171, .171, 0
2 Seasons, 37, 91, 87, 11, 22, 4, 0, 4, 13, 2, 32, 2, 0, 1, .253, .275, .437, .712, 91, 38, 39, 0, 1, .346, 8, 0, 8, 354, 3.890, .352, .044, .063, .184, .184, 0
