Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2019, COL, NL, 25, 81, 76, 8, 17, 2, 0, 0, 7, 4, 27, 0, 0, 1, .224, .272, .250, .522, 81, 19, 30, 0, 0, .347, 2, 2, 9, 294, 3.630, .333, .000, .148, .026, .026, 0
2020, COL, NL, 7, 21, 21, 1, 2, 1, 0, 0, 2, 0, 6, 0, 0, 0, .095, .095, .143, .238, 21, 3, 13, 0, 0, .133, 1, 0, 1, 82, 3.905, .286, .000, .---, .048, .048, 0
2 Seasons, 32, 102, 97, 9, 19, 3, 0, 0, 9, 4, 33, 0, 0, 1, .196, .235, .227, .462, 102, 22, 43, 0, 0, .297, 3, 2, 10, 376, 3.686, .324, .000, .121, .031, .031, 0
