Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2013, BOS, AL, 37, 107, 95, 18, 18, 5, 0, 3, 10, 10, 31, 2, 0, 2, .189, .280, .337, .617, 32, 46, 0, 0, .246, 8, 1, 10, 436, 4.075, .290, .028, .323, .147, .147, 0
2014, BOS, AL, 127, 423, 384, 45, 76, 19, 2, 1, 30, 31, 121, 8, 0, 5, .198, .265, .266, .531, 102, 183, 1, 2, .284, 22, 10, 61, 1646, 3.891, .286, .002, .256, .068, .068, 0
2015, BOS, AL, 74, 255, 221, 43, 55, 17, 4, 10, 43, 27, 69, 3, 0, 3, .249, .335, .498, .832, 110, 88, 1, 3, .310, 31, 5, 29, 1067, 4.184, .271, .039, .391, .249, .249, 0
2016, BOS, AL, 156, 636, 558, 94, 149, 30, 7, 26, 87, 63, 143, 9, 2, 10, .267, .349, .486, .835, 271, 265, 0, 5, .312, 63, 10, 88, 2509, 3.945, .225, .041, .441, .219, .219, 0
2017, BOS, AL, 133, 541, 482, 58, 118, 19, 3, 17, 63, 48, 124, 8, 3, 9, .245, .323, .402, .726, 194, 209, 0, 2, .294, 39, 8, 88, 2033, 3.758, .229, .031, .387, .158, .158, 0
2018, BOS, AL, 144, 535, 474, 76, 111, 33, 4, 13, 59, 46, 137, 17, 1, 11, .234, .314, .403, .717, 191, 202, 0, 4, .299, 50, 6, 48, 2168, 4.052, .256, .024, .336, .169, .169, 0
2019, BOS, AL, 147, 567, 494, 69, 111, 28, 3, 21, 62, 56, 155, 8, 6, 12, .225, .317, .421, .738, 208, 227, 3, 2, .281, 52, 6, 67, 2210, 3.898, .273, .037, .361, .196, .196, 0
2020, BOS, AL, 42, 158, 141, 18, 37, 8, 0, 5, 17, 15, 36, 1, 1, 1, .262, .335, .426, .761, 60, 56, 0, 1, .317, 13, 2, 18, 595, 3.766, .228, .032, .417, .163, .163, 0
8 Seasons, 860, 3222, 2849, 421, 675, 159, 23, 96, 371, 296, 816, 56, 13, 53, .237, .318, .410, .728, 3222, 1168, 1276, 5, 19, .296, 278, 48, 409, 12664, 3.930, .253, .030, .363, .173, .173, 0
