Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2015, NYM, NL, 73, 258, 233, 18, 51, 9, 0, 3, 21, 17, 60, 0, 0, 4, .219, .280, .296, .576, 258, 69, 96, 1, 3, .277, 12, 4, 32, 956, 3.705, .233, .012, .283, .077, .077, 0
2016, NYM, NL, 48, 151, 132, 6, 26, 6, 0, 1, 11, 17, 33, 0, 0, 2, .197, .298, .265, .563, 151, 35, 63, 0, 0, .255, 7, 1, 20, 568, 3.762, .219, .007, .515, .068, .068, 0
2017, NYM, NL, 37, 118, 100, 11, 26, 5, 0, 3, 13, 14, 17, 1, 0, 3, .260, .364, .400, .764, 118, 40, 46, 0, 1, .284, 8, 2, 17, 479, 4.059, .144, .025, .824, .140, .140, 0
2018, NYM, NL, 79, 277, 238, 33, 50, 13, 2, 7, 30, 28, 65, 0, 1, 9, .210, .315, .370, .685, 277, 88, 123, 1, 1, .257, 22, 12, 48, 1068, 3.856, .235, .025, .431, .160, .160, 0
2019, CLE, AL, 59, 174, 158, 13, 35, 10, 0, 3, 17, 12, 31, 0, 1, 3, .222, .287, .342, .629, 174, 54, 74, 0, 1, .256, 13, 4, 28, 650, 3.736, .178, .017, .387, .120, .120, 0
2020, BOS, AL, 16, 56, 52, 6, 17, 4, 0, 1, 11, 2, 8, 1, 0, 2, .327, .375, .462, .836, 56, 24, 20, 0, 0, .372, 5, 2, 7, 198, 3.536, .143, .018, .250, .135, .135, 0
6 Seasons, 312, 1034, 913, 87, 205, 47, 2, 18, 103, 90, 214, 2, 2, 23, .225, .308, .340, .648, 1034, 310, 422, 2, 6, .272, 67, 25, 152, 3919, 3.790, .207, .017, .421, .115, .115, 0
