Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2015, LAD, NL, 7, 25, 22, 3, 4, 1, 1, 0, 1, 2, 2, 3, 0, 0, .182, .250, .318, .568, 7, 12, 1, 0, .200, 2, 0, 6, 81, 3.240, .080, .000, 1.000, .136, .136, 0
2016, CIN, NL, 72, 256, 241, 25, 78, 8, 2, 3, 25, 7, 33, 21, 10, 5, .324, .352, .411, .762, 99, 82, 0, 3, .361, 13, 3, 31, 895, 3.496, .129, .012, .212, .087, .087, 0
2017, CIN, NL, 143, 518, 487, 50, 126, 9, 4, 5, 37, 20, 70, 23, 8, 7, .259, .297, .324, .622, 158, 195, 3, 1, .293, 18, 7, 64, 1856, 3.583, .135, .010, .286, .066, .066, 0
2018, CIN, NL, 157, 683, 632, 85, 182, 31, 4, 14, 58, 29, 75, 23, 6, 9, .288, .326, .416, .742, 263, 212, 8, 5, .307, 49, 12, 103, 2296, 3.362, .110, .020, .387, .128, .128, 0
2019, CIN, NL, 141, 403, 376, 37, 90, 18, 2, 6, 33, 17, 58, 7, 6, 8, .239, .285, .346, .631, 130, 136, 0, 2, .268, 26, 9, 58, 1365, 3.387, .144, .015, .293, .106, .106, 0
2020, BOS, AL, 34, 120, 111, 13, 25, 8, 1, 1, 8, 5, 18, 1, 1, 3, .225, .275, .342, .617, 38, 47, 0, 1, .258, 10, 3, 22, 412, 3.433, .150, .008, .278, .117, .117, 0
6 Seasons, 554, 2005, 1869, 213, 505, 75, 14, 29, 162, 80, 256, 78, 31, 32, .270, .310, .372, .681, 2005, 695, 684, 12, 12, .298, 118, 34, 284, 6905, 3.444, .128, .014, .313, .102, .102, 0
