Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2014, BOS, AL, 55, 201, 175, 15, 42, 9, 0, 1, 20, 19, 33, 0, 0, 0, .240, .308, .309, .617, 201, 54, 73, 3, 4, .283, 10, 4, 28, 807, 4.015, .164, .005, .576, .069, .069, 0
2016, BOS, AL, 57, 184, 172, 21, 39, 9, 1, 1, 12, 10, 39, 0, 0, 2, .227, .277, .308, .585, 184, 53, 93, 0, 0, .288, 11, 3, 18, 747, 4.060, .212, .005, .256, .081, .081, 0
2017, BOS, AL, 99, 345, 324, 43, 94, 18, 2, 5, 32, 17, 64, 7, 2, 3, .290, .330, .404, .735, 345, 131, 141, 0, 1, .348, 25, 14, 59, 1357, 3.933, .186, .014, .266, .114, .114, 1
2018, BOS, AL, 80, 269, 251, 24, 52, 10, 0, 3, 16, 13, 41, 4, 1, 4, .207, .257, .283, .540, 269, 71, 128, 1, 0, .237, 13, 5, 40, 1014, 3.770, .152, .011, .317, .076, .076, 0
2019, BOS, AL, 138, 521, 482, 66, 133, 26, 1, 23, 72, 33, 101, 4, 2, 0, .276, .320, .477, .798, 521, 230, 210, 3, 3, .305, 50, 17, 78, 2013, 3.864, .194, .044, .327, .201, .201, 1
2020, BOS, AL, 39, 151, 140, 16, 38, 5, 0, 4, 12, 11, 37, 2, 1, 0, .271, .325, .393, .717, 151, 55, 62, 0, 0, .343, 9, 6, 28, 611, 4.046, .245, .026, .297, .121, .121, 0
6 Seasons, 468, 1671, 1544, 185, 398, 77, 4, 37, 164, 103, 315, 17, 6, 9, .258, .306, .385, .691, 1671, 594, 707, 7, 8, .301, 118, 49, 251, 6549, 3.919, .189, .022, .327, .127, .127, 2
