Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2019, BOS, AL, 95, 382, 347, 46, 88, 10, 1, 18, 58, 31, 127, 2, 1, 4, .254, .322, .444, .766, 154, 166, 0, 0, .347, 29, 11, 55, 1493, 3.908, .332, .047, .244, .190, .190, 1
2020, BOS, AL, 30, 109, 101, 7, 23, 2, 2, 2, 10, 6, 41, 2, 0, 1, .228, .275, .347, .622, 35, 51, 0, 1, .356, 6, 3, 10, 444, 4.073, .376, .018, .146, .119, .119, 0
2 Seasons, 125, 491, 448, 53, 111, 12, 3, 20, 68, 37, 168, 4, 1, 5, .248, .312, .422, .733, 491, 189, 217, 0, 1, .349, 35, 14, 65, 1937, 3.945, .342, .041, .220, .174, .174, 1
