Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, Season, Tm, LG, PA, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2020, BOS, AL, 11, 43, 39, 7, 11, 1, 0, 6, 10, 4, 20, 0, 0, 0, .282, .349, .769, 1.118, 43, 30, 16, 0, 0, .385, 7, 0, 4, 187, 4.349, .465, .140, .200, .487, .487, 0
1 Season, 11, 43, 39, 7, 11, 1, 0, 6, 10, 4, 20, 0, 0, 0, .282, .349, .769, 1.118, 43, 30, 16, 0, 0, .385, 7, 0, 4, 187, 4.349, .465, .140, .200, .487, .487, 0
