2019, BOS, AL, 95, 382, 347, 46, 88, 10, 1, 18, 58, 31, 127, 2, 1, 4, .254, .322, .444, .766, 
2020, BOS, AL, 18, 62, 59, 6, 14, 1, 2, 2, 7, 2, 26, 1, 0, 1, .237, .274, .424, .698, 
2 Seasons, 112, 442, 404, 52, 102, 11, 3, 20, 65, 33, 151, 3, 1, 5, .252, .317, .443, .760, 
2019, BOS, AL, 382, 154, 166, 0, 0, .347, 29, 11, 55, 1493, 3.908, .332, .047, .244, .190, .190, 1, 
2020, BOS, AL, 62, 25, 26, 0, 0, .387, 5, 2, 6, 263, 4.242, .419, .032, .077, .186, .186, 0, 
442, 179, 190, 0, 0, .352, 34, 13, 61, 1746, 3.950, .342, .045, .219, .191, .191, 1, 
