2017, MIL, NL, 21, 55, 47, 2, 5, 0, 1, 2, 3, 7, 17, 1, 0, 1, .106, .236, .277, .513, 
2018, MIA, NL, 109, 406, 382, 31, 76, 10, 5, 11, 42, 17, 120, 2, 1, 4, .199, .240, .338, .577, 
2019, MIA, NL, 75, 248, 226, 15, 39, 9, 1, 0, 15, 13, 74, 1, 1, 6, .173, .236, .221, .457, 
2020, MIA, NL, 13, 29, 25, 2, 3, 1, 0, 0, 1, 4, 9, 1, 0, 0, .120, .241, .160, .401, 
4 Seasons, 218, 738, 680, 50, 123, 20, 7, 13, 61, 41, 220, 5, 2, 11, .181, .238, .288, .526, 
2017, MIL, NL, 55, 13, 14, 0, 0, .107, 3, 0, 2, 209, 3.800, .309, .036, .412, .170, .170, 0, 
2018, MIA, NL, 406, 129, 174, 0, 2, .257, 26, 6, 51, 1580, 3.892, .296, .027, .142, .139, .139, 0, 
2019, MIA, NL, 248, 50, 89, 2, 1, .255, 10, 8, 37, 966, 3.895, .298, .000, .176, .049, .049, 0, 
2020, MIA, NL, 29, 4, 4, 0, 0, .188, 1, 0, 2, 121, 4.172, .310, .000, .444, .040, .040, 0, 
738, 196, 281, 2, 3, .244, 40, 14, 92, 2876, 3.897, .298, .018, .186, .107, .107, 0, 
