2016, PHI, NL, 6, 17, 16, 0, 2, 0, 0, 0, 0, 1, 8, 0, 0, 0, .125, .176, .125, .301, 
2017, PHI, NL, 29, 114, 107, 12, 34, 6, 0, 5, 14, 3, 33, 0, 0, 4, .318, .360, .514, .874, 
2018, PHI, NL, 108, 377, 344, 35, 90, 16, 2, 10, 37, 18, 138, 3, 0, 14, .262, .324, .407, .731, 
2019, MIA, NL, 130, 465, 431, 44, 113, 14, 1, 18, 57, 22, 154, 4, 4, 10, .262, .312, .425, .736, 
2020, MIA, NL, 11, 38, 35, 5, 6, 2, 0, 0, 2, 0, 17, 1, 0, 3, .171, .237, .229, .465, 
5 Seasons, 284, 1011, 933, 96, 245, 38, 3, 33, 110, 44, 350, 8, 4, 31, .263, .317, .416, .732, 
2016, PHI, NL, 17, 2, 8, 0, 0, .250, 0, 0, 1, 65, 3.824, .471, .000, .125, .000, .000, 0, 
2017, PHI, NL, 114, 55, 28, 0, 0, .420, 11, 2, 13, 391, 3.430, .289, .044, .091, .196, .196, 0, 
2018, PHI, NL, 377, 140, 149, 0, 1, .406, 28, 2, 39, 1334, 3.538, .366, .027, .130, .145, .145, 0, 
2019, MIA, NL, 465, 183, 206, 0, 2, .364, 33, 12, 67, 1723, 3.705, .331, .039, .143, .162, .162, 0, 
2020, MIA, NL, 38, 8, 19, 0, 0, .333, 2, 0, 2, 140, 3.684, .447, .000, .---, .057, .057, 0, 
1011, 388, 410, 0, 3, .383, 74, 16, 122, 3653, 3.613, .346, .033, .126, .153, .153, 0, 
