2019, MIA, NL, 119, 446, 421, 54, 116, 20, 3, 11, 50, 18, 91, 2, 1, 5, .276, .312, .416, .728, 
2020, MIA, NL, 2, 8, 7, 1, 1, 0, 0, 0, 0, 1, 2, 0, 1, 0, .143, .250, .143, .393, 
2 Seasons, 121, 454, 428, 55, 117, 20, 3, 11, 50, 19, 93, 2, 2, 5, .273, .311, .411, .722, 
2019, MIA, NL, 446, 175, 154, 0, 1, .328, 34, 8, 59, 1670, 3.744, .204, .025, .198, .140, .140, 3, 
2020, MIA, NL, 8, 1, 1, 0, 0, .200, 0, 0, 1, 30, 3.750, .250, .000, .500, .000, .000, 0, 
454, 176, 155, 0, 1, .326, 34, 8, 60, 1700, 3.744, .205, .024, .204, .138, .138, 3, 
