2019, MIA, NL, 49, 201, 179, 17, 31, 5, 2, 5, 23, 19, 59, 0, 3, 2, .173, .259, .307, .566, 201, 55, 64, 0, 1, .224, 12, 2, 26, 820, 4.080, .294, .025, .322, .134, .134, 0, 
2020, MIA, NL, 2, 9, 9, 2, 2, 0, 0, 0, 0, 0, 3, 0, 0, 0, .222, .222, .222, .444, 9, 2, 2, 0, 0, .333, 0, 0, 2, 36, 4.000, .333, .000, .---, .000, .000, 0, 
2 Seasons, 51, 210, 188, 19, 33, 5, 2, 5, 23, 19, 62, 0, 3, 2, .176, .257, .303, .560, 210, 57, 66, 0, 1, .230, 12, 2, 28, 856, 4.076, .295, .024, .306, .128, .128, 0, 
