Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, Season, Tm, LG, PA, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2020, MIA, NL, 12, 41, 37, 6, 7, 1, 0, 0, 2, 3, 16, 2, 0, 1, .189, .268, .216, .484, 41, 8, 20, 0, 0, .333, 1, 0, 5, 167, 4.073, .390, .000, .188, .027, .027, 0
1 Season, 12, 41, 37, 6, 7, 1, 0, 0, 2, 3, 16, 2, 0, 1, .189, .268, .216, .485, 41, 8, 20, 0, 0, .333, 1, 0, 5, 167, 4.073, .390, .000, .188, .027, .027, 0
