Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2018, WSH, NL, 116, 494, 414, 77, 121, 25, 1, 22, 70, 79, 99, 5, 2, 0, .292, .406, .517, .923, 214, 187, 1, 0, .338, 48, 9, 66, 2031, 4.111, .200, .045, .798, .225, .225, 0
2019, WSH, NL, 150, 659, 542, 110, 153, 32, 5, 34, 110, 108, 132, 12, 1, 3, .282, .401, .548, .949, 297, 257, 0, 6, .312, 71, 11, 81, 2788, 4.231, .200, .052, .818, .266, .266, 0
2020, WSH, NL, 30, 132, 106, 26, 39, 9, 0, 11, 31, 25, 17, 3, 1, 1, .368, .492, .764, 1.257, 81, 37, 0, 0, .359, 20, 1, 18, 544, 4.121, .129, .083, 1.471, .396, .396, 0
3 Seasons, 296, 1285, 1062, 213, 313, 66, 6, 67, 211, 212, 248, 20, 4, 4, .295, .412, .557, .969, 1285, 592, 481, 1, 6, .327, 139, 21, 165, 5363, 4.174, .193, .052, .855, .263, .263, 0
