Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, Season, Tm, LG, PA, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2020, WSH, NL, 23, 82, 79, 9, 22, 4, 0, 1, 8, 3, 16, 1, 1, 0, .278, .305, .367, .672, 82, 29, 35, 0, 0, .339, 5, 2, 17, 289, 3.524, .195, .012, .188, .089, .089, 0
1 Season, 22, 78, 75, 9, 22, 4, 0, 1, 8, 3, 16, 1, 1, 0, .293, .321, .387, .707, 78, 29, 33, 0, 0, .362, 5, 2, 17, 277, 3.551, .205, .013, .188, .093, .093, 0
