Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2018, DET, AL, 100, 219, 212, 35, 47, 5, 3, 1, 12, 5, 46, 9, 1, 0, .222, .239, .288, .526, 219, 61, 93, 1, 1, .277, 9, 4, 31, 817, 3.731, .210, .005, .109, .066, .066, 1
2019, DET, AL, 69, 292, 276, 29, 84, 16, 5, 3, 25, 14, 64, 9, 3, 0, .304, .336, .431, .767, 292, 119, 86, 0, 2, .384, 24, 5, 24, 1213, 4.154, .219, .010, .219, .127, .127, 0
2020, DET, AL, 43, 155, 148, 26, 46, 7, 2, 4, 13, 6, 33, 6, 1, 1, .311, .342, .466, .808, 155, 69, 49, 0, 0, .378, 13, 2, 13, 581, 3.748, .213, .026, .182, .155, .155, 0
3 Seasons, 211, 664, 634, 90, 177, 28, 10, 8, 50, 25, 142, 24, 5, 1, .279, .306, .393, .699, 664, 249, 228, 1, 3, .347, 46, 11, 68, 2601, 3.917, .214, .012, .176, .114, .114, 1
