Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, Season, Tm, LG, PA, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2018, DET, AL, 6, 10, 10, 2, 3, 0, 0, 0, 0, 0, 2, 1, 0, 0, .300, .300, .300, .600, 10, 3, 1, 0, 0, .375, 0, 0, 0, 29, 2.900, .200, .000, .---, .000, .000, 0
2019, DET, AL, 97, 369, 354, 30, 103, 10, 4, 5, 38, 9, 86, 4, 2, 0, .291, .305, .384, .689, 369, 136, 116, 2, 4, .367, 19, 6, 42, 1306, 3.539, .233, .014, .105, .093, .093, 0
2020, DET, AL, 15, 33, 29, 4, 8, 3, 0, 0, 1, 4, 6, 0, 0, 0, .276, .364, .379, .743, 33, 11, 10, 0, 0, .348, 3, 0, 4, 135, 4.091, .182, .000, .667, .103, .103, 0
3 Seasons, 118, 412, 393, 36, 114, 13, 4, 5, 39, 13, 94, 5, 2, 0, .290, .310, .382, .691, 412, 150, 127, 2, 4, .366, 22, 6, 46, 1470, 3.568, .228, .012, .138, .092, .092, 0
