2019, DET, AL, 48, 186, 169, 24, 38, 7, 2, 3, 10, 14, 63, 3, 0, 1, .225, .286, .343, .630, 
2020, DET, AL, 10, 15, 14, 5, 3, 1, 0, 0, 3, 1, 7, 0, 0, 0, .214, .267, .286, .552, 
2 Seasons, 58, 201, 183, 29, 41, 8, 2, 3, 13, 15, 70, 3, 0, 1, .224, .285, .339, .624, 
2019, DET, AL, 186, 58, 73, 1, 1, .337, 12, 3, 20, 777, 4.177, .339, .016, .222, .118, .118, 0, 
2020, DET, AL, 15, 4, 5, 0, 0, .429, 1, 0, 0, 66, 4.400, .467, .000, .143, .071, .071, 0, 
201, 62, 78, 1, 1, .342, 13, 3, 20, 843, 4.194, .348, .015, .214, .115, .115, 0, 
