2018, DET, AL, 100, 219, 212, 35, 47, 5, 3, 1, 12, 5, 46, 9, 1, 0, .222, .239, .288, .526, 
2019, DET, AL, 69, 292, 276, 29, 84, 16, 5, 3, 25, 14, 64, 9, 3, 0, .304, .336, .431, .767, 
2020, DET, AL, 24, 77, 73, 12, 20, 3, 1, 2, 6, 3, 15, 5, 0, 1, .274, .312, .425, .736, 
3 Seasons, 193, 588, 561, 76, 151, 24, 9, 6, 43, 22, 125, 23, 4, 1, .269, .296, .376, .673, 
2018, DET, AL, 219, 61, 93, 1, 1, .277, 9, 4, 31, 817, 3.731, .210, .005, .109, .066, .066, 1, 
2019, DET, AL, 292, 119, 86, 0, 2, .384, 24, 5, 24, 1213, 4.154, .219, .010, .219, .127, .127, 0, 
2020, DET, AL, 77, 31, 28, 0, 0, .321, 6, 1, 4, 271, 3.519, .195, .026, .200, .151, .151, 0, 
588, 211, 207, 1, 3, .335, 39, 10, 59, 2301, 3.913, .213, .010, .176, .107, .107, 1, 
