Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, Season, Tm, LG, PA, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2020, SF, NL, 20, 57, 54, 9, 10, 1, 0, 3, 7, 1, 18, 0, 0, 0, .185, .193, .370, .563, 57, 20, 24, 0, 2, .200, 4, 3, 11, 222, 3.895, .316, .053, .056, .185, .185, 0
1 Season, 20, 57, 54, 9, 10, 1, 0, 3, 7, 1, 18, 0, 0, 0, .185, .193, .370, .563, 57, 20, 24, 0, 2, .200, 4, 3, 11, 222, 3.895, .316, .053, .056, .185, .185, 0
