Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2015, SD, NL, 11, 8, 8, 0, 2, 0, 0, 0, 0, 0, 3, 0, 0, 0, .250, .250, .250, .500, 8, 2, 2, 0, 0, .400, 0, 1, 3, 29, 3.625, .375, .000, .---, .000, .000, 0
2016, SD, NL, 84, 285, 253, 39, 65, 16, 2, 10, 37, 26, 44, 5, 1, 4, .257, .333, .455, .788, 285, 115, 105, 0, 2, .274, 28, 5, 41, 1116, 3.916, .154, .035, .591, .198, .198, 0
2019, 2 Teams, 68, 190, 174, 29, 48, 13, 3, 6, 28, 13, 42, 1, 1, 2, .276, .332, .489, .820, 85, 75, 0, 1, .331, 718
2019, SD, NL, 12, 19, 19, 1, 3, 0, 0, 0, 2, 0, 7, 0, 0, 0, .158, .158, .158, .316, 19, 3, 11, 0, 0, .250, 0, 0, 2, 62, 3.263, .368, .000, .---, .000, .000, 0
2019, SF, NL, 56, 171, 155, 28, 45, 13, 3, 6, 26, 13, 35, 1, 1, 2, .290, .351, .529, .880, 171, 82, 64, 0, 1, .339, 22, 5, 25, 656, 3.836, .205, .035, .371, .239, .239, 0
2020, SF, NL, 39, 126, 112, 20, 30, 5, 1, 8, 23, 13, 24, 0, 0, 0, .268, .341, .545, .886, 126, 61, 47, 0, 1, .272, 14, 5, 23, 447, 3.548, .190, .063, .542, .277, .277, 0
4 Seasons, 202, 609, 547, 88, 145, 34, 6, 24, 88, 52, 113, 6, 2, 6, .265, .333, .481, .814, 609, 263, 229, 0, 4, .292, 64, 16, 94, 2310, 3.793, .186, .039, .460, .216, .216, 0
