Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2016, BAL, AL, 85, 282, 257, 32, 69, 13, 0, 5, 19, 18, 54, 4, 1, 2, .268, .319, .377, .696, 97, 92, 3, 2, .320, 18, 3, 31, 1221, 4.330, .191, .018, .333, .109, .109, 0
2017, BAL, AL, 111, 277, 261, 29, 63, 15, 0, 4, 19, 9, 63, 8, 1, 4, .241, .276, .345, .621, 90, 115, 2, 1, .303, 19, 6, 44, 1084, 3.913, .227, .014, .143, .103, .103, 0
2018, BAL, AL, 79, 230, 213, 27, 52, 10, 1, 8, 23, 15, 55, 4, 2, 2, .244, .300, .413, .713, 88, 89, 0, 0, .293, 19, 3, 34, 900, 3.913, .239, .035, .273, .169, .169, 0
2019, 2 Teams, 68, 189, 168, 14, 38, 9, 2, 3, 10, 18, 50, 4, 2, 3, .226, .312, .357, .669, 64, 0, 0, .304, 785
2019, BAL, AL, 42, 135, 118, 10, 24, 7, 2, 2, 6, 14, 33, 3, 2, 3, .203, .304, .347, .651, 41, 42, 0, 0, .265, 11, 0, 9, 566, 4.193, .244, .015, .424, .144, .144, 0
2019, SF, NL, 26, 54, 50, 4, 14, 2, 0, 1, 4, 4, 17, 1, 0, 0, .280, .333, .380, .713, 19, 22, 0, 0, .406, 3, 1, 7, 219, 4.056, .315, .019, .235, .100, .100, 0
2020, SF, NL, 4, 6, 5, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, .000, .167, .000, .167, 0, 2, 0, 0, .000, 0, 0, 0, 21, 3.500, .167, .000, 1.000, .000, .000, 0
5 Seasons, 347, 984, 904, 103, 222, 47, 3, 20, 71, 61, 223, 20, 6, 11, .246, .300, .371, .671, 984, 335, 362, 5, 3, .304, 70, 13, 125, 4011, 4.076, .227, .020, .274, .125, .125, 0
