2015, SD, NL, 11, 8, 8, 0, 2, 0, 0, 0, 0, 0, 3, 0, 0, 0, .250, .250, .250, .500, 
2016, SD, NL, 84, 285, 253, 39, 65, 16, 2, 10, 37, 26, 44, 5, 1, 4, .257, .333, .455, .788, 
2019, 2 Teams, 68, 190, 174, 29, 48, 13, 3, 6, 28, 13, 42, 1, 1, 2, .276, .332, .489, .820, 
2019, SD, NL, 12, 19, 19, 1, 3, 0, 0, 0, 2, 0, 7, 0, 0, 0, .158, .158, .158, .316, 
2019, SF, NL, 56, 171, 155, 28, 45, 13, 3, 6, 26, 13, 35, 1, 1, 2, .290, .351, .529, .880, 
2020, SF, NL, 24, 78, 67, 8, 14, 1, 1, 2, 9, 10, 15, 0, 0, 0, .209, .308, .343, .651, 
4 Seasons, 187, 561, 502, 76, 129, 30, 6, 18, 74, 49, 104, 6, 2, 6, .257, .328, .448, .776, 
2015, SD, NL, 8, 2, 2, 0, 0, .400, 0, 1, 3, 29, 3.625, .375, .000, .---, .000, .000, 0, 
2016, SD, NL, 285, 115, 105, 0, 2, .274, 28, 5, 41, 1116, 3.916, .154, .035, .591, .198, .198, 0, 
2019, 2 Teams, 190, 85, 75, 0, 1, .331, 718, 
2019, SD, NL, 19, 3, 11, 0, 0, .250, 0, 0, 2, 62, 3.263, .368, .000, .---, .000, .000, 0, 
2019, SF, NL, 171, 82, 64, 0, 1, .339, 22, 5, 25, 656, 3.836, .205, .035, .371, .239, .239, 0, 
2020, SF, NL, 78, 23, 32, 0, 1, .235, 4, 1, 14, 287, 3.679, .192, .026, .667, .134, .134, 0, 
561, 225, 214, 0, 4, .289, 54, 12, 85, 2150, 3.832, .185, .032, .471, .191, .191, 0, 
