Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, Season, Tm, LG, PA, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2019, MIL, NL, 15, 12, 10, 1, 4, 2, 0, 0, 1, 1, 1, 0, 0, 1, .400, .500, .600, 1.100, 12, 6, 1, 0, 0, .444, 2, 0, 3, 43, 3.583, .083, .000, 1.000, .200, .200, 0
2020, MIL, NL, 7, 17, 15, 3, 5, 3, 0, 1, 3, 1, 3, 0, 0, 1, .333, .412, .733, 1.145, 17, 11, 7, 0, 0, .364, 4, 0, 1, 72, 4.235, .176, .059, .333, .400, .400, 0
2 Seasons, 21, 26, 23, 4, 9, 5, 0, 1, 4, 1, 4, 0, 0, 2, .391, .462, .739, 1.201, 26, 17, 8, 0, 0, .444, 6, 0, 4, 97, 3.731, .154, .038, .250, .348, .348, 0
