Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2020, MIL, NL, 16, 36, 36, 2, 10, 3, 0, 0, 4, 0, 7, 1, 0, 0, .278, .278, .361, .639, 36, 13, 19, 0, 0, .345, 3, 0, 3, 142, 3.944, .194, .000, .---, .083, .083, 0
1 Season, 16, 36, 36, 2, 10, 3, 0, 0, 4, 0, 7, 1, 0, 0, .278, .278, .361, .639, 36, 13, 19, 0, 0, .345, 3, 0, 3, 142, 3.944, .194, .000, .---, .083, .083, 0
