2019, MIL, NL, 84, 348, 314, 51, 95, 23, 2, 19, 49, 25, 107, 9, 3, 8, .303, .368, .570, .938, 
2020, MIL, NL, 36, 157, 140, 20, 32, 2, 0, 9, 21, 9, 53, 3, 2, 7, .229, .306, .436, .741, 
2 Seasons, 120, 505, 454, 71, 127, 25, 2, 28, 70, 34, 160, 12, 5, 15, .280, .349, .529, .877, 
2019, MIL, NL, 348, 179, 143, 0, 1, .402, 44, 6, 41, 1380, 3.966, .307, .055, .234, .268, .268, 1, 
2020, MIL, NL, 157, 61, 53, 0, 1, .291, 11, 3, 18, 613, 3.904, .338, .057, .170, .207, .207, 0, 
505, 240, 196, 0, 2, .369, 55, 9, 59, 1993, 3.947, .317, .055, .213, .249, .249, 1, 
