Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2016, CWS, AL, 34, 117, 101, 13, 27, 4, 0, 1, 10, 14, 14, 0, 0, 0, .267, .350, .337, .687, 34, 33, 0, 2, .295, 5, 0, 14, 460, 3.932, .120, .009, 1.000, .069, .069, 0
2017, CWS, AL, 90, 295, 253, 23, 70, 10, 0, 2, 14, 38, 45, 0, 0, 1, .277, .373, .340, .713, 86, 92, 3, 0, .330, 12, 8, 44, 1201, 4.071, .153, .007, .844, .063, .063, 0
2018, CWS, AL, 97, 322, 280, 30, 77, 14, 1, 9, 30, 38, 65, 0, 2, 2, .275, .366, .429, .794, 120, 107, 2, 0, .330, 24, 5, 27, 1311, 4.071, .202, .028, .585, .154, .154, 0
2019, SEA, AL, 132, 482, 428, 63, 119, 12, 0, 22, 55, 47, 92, 0, 0, 4, .278, .353, .460, .813, 197, 188, 0, 3, .306, 34, 5, 59, 1979, 4.106, .191, .046, .511, .182, .182, 2
2020, MIL, NL, 30, 100, 86, 6, 16, 4, 0, 2, 7, 12, 32, 0, 0, 2, .186, .300, .302, .602, 26, 32, 0, 0, .269, 6, 0, 11, 441, 4.410, .320, .020, .375, .116, .116, 0
5 Seasons, 383, 1316, 1148, 135, 309, 44, 1, 36, 116, 149, 248, 0, 2, 9, .269, .356, .403, .760, 1316, 463, 452, 5, 5, .314, 81, 18, 155, 5392, 4.097, .188, .027, .601, .134, .134, 2
