2019, MIL, NL, 15, 12, 10, 1, 4, 2, 0, 0, 1, 1, 1, 0, 0, 1, .400, .500, .600, 1.100, 
2020, MIL, NL, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, .000, .000, .000, .000, 
2 Seasons, 16, 13, 11, 1, 4, 2, 0, 0, 1, 1, 1, 0, 0, 1, .364, .462, .545, 1.007, 
2019, MIL, NL, 12, 6, 1, 0, 0, .444, 2, 0, 3, 43, 3.583, .083, .000, 1.000, .200, .200, 0, 
2020, MIL, NL, 1, 0, 0, 0, 0, .000, 0, 0, 0, 3, 3.000, .000, .000, .---, .000, .000, 0, 
13, 6, 1, 0, 0, .400, 2, 0, 3, 46, 3.538, .077, .000, 1.000, .182, .182, 0, 
