2016, 2 Teams, 33, 57, 48, 9, 9, 2, 0, 1, 5, 6, 16, 0, 0, 0, .188, .278, .292, .569, 
2016, NYY, AL, 6, 10, 8, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, .125, .222, .125, .347, 
2016, SEA, AL, 27, 47, 40, 8, 8, 2, 0, 1, 5, 5, 15, 0, 0, 0, .200, .289, .325, .614, 
2017, SEA, AL, 134, 550, 509, 68, 140, 27, 5, 11, 59, 36, 122, 4, 1, 1, .275, .322, .413, .735, 
2018, SEA, AL, 101, 293, 257, 37, 70, 14, 4, 1, 19, 31, 61, 7, 3, 4, .272, .358, .370, .728, 
2019, MIL, NL, 134, 356, 311, 47, 77, 18, 0, 7, 33, 40, 104, 2, 2, 3, .248, .337, .373, .710, 
2020, MIL, NL, 20, 64, 61, 5, 12, 2, 1, 3, 8, 3, 25, 0, 1, 0, .197, .234, .410, .644, 
5 Seasons, 422, 1320, 1186, 166, 308, 63, 10, 23, 124, 116, 328, 13, 7, 8, .260, .328, .388, .716, 
2016, 2 Teams, 57, 14, 19, 3, 0, .258, 3, 1, 8, 222, 3.895, .281, .018, .375, .104, .104, 0, 
2016, NYY, AL, 10, 1, 4, 1, 0, .143, 0, 1, 2, 36, 3.600, .100, .000, 1.000, .000, .000, 0, 
2016, SEA, AL, 47, 13, 15, 2, 0, .292, 3, 0, 6, 186, 3.957, .319, .021, .333, .125, .125, 0, 
2017, SEA, AL, 550, 210, 184, 1, 3, .340, 43, 8, 71, 2188, 3.978, .222, .020, .295, .138, .138, 0, 
2018, SEA, AL, 293, 95, 88, 0, 1, .352, 19, 4, 36, 1193, 4.072, .208, .003, .508, .097, .097, 0, 
2019, MIL, NL, 356, 116, 111, 0, 2, .347, 25, 0, 33, 1512, 4.247, .292, .020, .385, .125, .125, 1, 
2020, MIL, NL, 64, 25, 26, 0, 0, .273, 6, 2, 6, 247, 3.859, .391, .047, .120, .213, .213, 0, 
1320, 460, 428, 4, 6, .339, 96, 15, 154, 5362, 4.062, .248, .017, .354, .128, .128, 1, 
