2008, CIN, NL, 108, 452, 413, 63, 105, 17, 1, 21, 52, 33, 110, 4, 6, 4, .254, .314, .453, .767, 
2009, CIN, NL, 101, 387, 345, 47, 77, 15, 2, 22, 58, 38, 75, 3, 3, 2, .223, .303, .470, .773, 
2010, CIN, NL, 148, 573, 509, 80, 143, 23, 5, 25, 70, 58, 136, 5, 4, 1, .281, .353, .493, .846, 
2011, CIN, NL, 157, 664, 585, 84, 150, 27, 2, 32, 97, 71, 158, 8, 7, 5, .256, .341, .474, .814, 
2012, CIN, NL, 155, 633, 560, 89, 141, 35, 5, 34, 99, 62, 155, 9, 3, 4, .252, .327, .514, .841, 
2013, CIN, NL, 160, 697, 626, 89, 164, 43, 1, 30, 109, 63, 185, 7, 3, 2, .262, .329, .478, .807, 
2014, CIN, NL, 137, 545, 493, 71, 107, 21, 1, 18, 66, 44, 149, 12, 3, 2, .217, .281, .373, .654, 
2015, CIN, NL, 157, 649, 580, 72, 131, 35, 4, 26, 87, 58, 145, 9, 5, 2, .226, .294, .434, .729, 
2016, 2 Teams, 147, 589, 539, 74, 135, 27, 6, 33, 99, 44, 126, 4, 2, 3, .250, .309, .506, .815, 
2016, CIN, NL, 97, 402, 370, 60, 98, 22, 6, 25, 80, 27, 83, 4, 2, 2, .265, .316, .559, .875, 
2016, NYM, NL, 50, 187, 169, 14, 37, 5, 0, 8, 19, 17, 43, 0, 0, 1, .219, .294, .391, .685, 
2017, 2 Teams, 146, 617, 555, 82, 141, 29, 2, 36, 101, 57, 139, 1, 1, 2, .254, .324, .508, .832, 
2017, NYM, NL, 103, 448, 406, 61, 104, 20, 0, 29, 75, 39, 102, 0, 1, 1, .256, .321, .520, .841, 
2017, CLE, AL, 43, 169, 149, 21, 37, 9, 2, 7, 26, 18, 37, 1, 0, 1, .248, .331, .477, .808, 
2018, NYM, NL, 94, 361, 319, 31, 71, 18, 1, 9, 37, 41, 75, 2, 3, 0, .223, .310, .370, .680, 
2019, 2 Teams, 98, 333, 310, 43, 67, 17, 0, 26, 59, 19, 82, 1, 0, 1, .216, .261, .523, .784, 
2019, SEA, AL, 47, 184, 165, 27, 35, 11, 0, 14, 28, 16, 53, 1, 0, 1, .212, .283, .533, .816, 
2019, PHI, NL, 51, 149, 145, 16, 32, 6, 0, 12, 31, 3, 29, 0, 0, 0, .221, .235, .510, .745, 
2020, PHI, NL, 16, 55, 52, 6, 12, 3, 2, 4, 11, 3, 13, 0, 0, 0, .231, .273, .596, .869, 
13 Seasons, 1624, 6555, 5886, 831, 1444, 310, 32, 316, 945, 591, 1548, 65, 40, 28, .245, .315, .470, .785, 
2008, CIN, NL, 452, 187, 171, 0, 2, .296, 39, 8, 59, 1707, 3.777, .243, .046, .300, .199, .199, 1, 
2009, CIN, NL, 387, 162, 150, 1, 1, .221, 39, 5, 59, 1546, 3.995, .194, .057, .507, .246, .246, 0, 
2010, CIN, NL, 573, 251, 255, 0, 5, .334, 53, 12, 97, 2149, 3.750, .237, .044, .426, .212, .212, 2, 
2011, CIN, NL, 664, 277, 278, 1, 2, .297, 61, 8, 78, 2622, 3.949, .238, .048, .449, .217, .217, 2, 
2012, CIN, NL, 633, 288, 256, 0, 7, .283, 74, 5, 75, 2444, 3.861, .245, .054, .400, .262, .262, 1, 
2013, CIN, NL, 697, 299, 296, 0, 5, .322, 74, 9, 103, 2762, 3.963, .265, .043, .341, .216, .216, 2, 
2014, CIN, NL, 545, 184, 225, 1, 5, .269, 40, 8, 86, 2142, 3.930, .273, .033, .295, .156, .156, 0, 
2015, CIN, NL, 649, 252, 300, 0, 9, .251, 65, 10, 73, 2542, 3.917, .223, .040, .400, .209, .209, 0, 
2016, 2 Teams, 589, 273, 224, 0, 3, .266, 66, 14, 104, 2302, 3.908, .214, .056, .349, .256, .256, 1, 
2016, CIN, NL, 402, 207, 151, 0, 3, .275, 53, 11, 72, 1547, 3.848, .206, .062, .325, .295, .295, 1, 
2016, NYM, NL, 187, 66, 73, 0, 0, .246, 13, 3, 32, 755, 4.037, .230, .043, .395, .172, .172, 0, 
2017, 2 Teams, 617, 282, 229, 0, 3, .274, 67, 11, 90, 2432, 3.942, .225, .058, .410, .254, .254, 2, 
2017, NYM, NL, 448, 211, 158, 0, 2, .271, 49, 9, 69, 1716, 3.830, .228, .065, .382, .264, .264, 1, 
2017, CLE, AL, 169, 71, 71, 0, 1, .283, 18, 2, 21, 716, 4.237, .219, .041, .486, .228, .228, 1, 
2018, NYM, NL, 361, 118, 141, 0, 1, .263, 28, 3, 50, 1423, 3.942, .208, .025, .547, .147, .147, 0, 
2019, 2 Teams, 333, 162, 149, 0, 3, .200, 1228, 
2019, SEA, AL, 184, 88, 78, 0, 2, .210, 25, 1, 18, 717, 3.897, .288, .076, .302, .321, .321, 0, 
2019, PHI, NL, 149, 74, 71, 0, 1, .190, 18, 4, 21, 511, 3.430, .195, .081, .103, .290, .290, 1, 
2020, PHI, NL, 55, 31, 33, 0, 0, .229, 9, 1, 10, 218, 3.964, .236, .073, .231, .365, .365, 0, 
6555, 2766, 2707, 3, 46, .277, 658, 99, 923, 25517, 3.893, .236, .048, .382, .225, .225, 12, 
