2017, PHI, NL, 50, 212, 170, 37, 44, 7, 0, 18, 48, 37, 46, 2, 0, 3, .259, .396, .618, 1.014, 
2018, PHI, NL, 153, 660, 558, 89, 137, 38, 0, 34, 96, 87, 150, 5, 3, 9, .246, .354, .496, .850, 
2019, PHI, NL, 160, 705, 570, 86, 129, 33, 5, 29, 85, 116, 173, 2, 2, 11, .226, .364, .454, .818, 
2020, PHI, NL, 30, 134, 104, 26, 28, 9, 0, 6, 18, 25, 26, 1, 0, 5, .269, .433, .529, .962, 
4 Seasons, 393, 1711, 1402, 238, 338, 87, 5, 87, 247, 265, 395, 10, 5, 28, .241, .369, .496, .866, 
2017, PHI, NL, 212, 105, 78, 0, 2, .241, 25, 2, 29, 985, 4.646, .217, .085, .804, .359, .359, 0, 
2018, PHI, NL, 660, 277, 242, 0, 5, .272, 72, 7, 71, 2919, 4.423, .227, .052, .580, .251, .251, 0, 
2019, PHI, NL, 705, 259, 262, 0, 6, .267, 67, 10, 79, 3223, 4.572, .245, .041, .671, .228, .228, 0, 
2020, PHI, NL, 134, 55, 43, 0, 0, .306, 15, 3, 21, 557, 4.157, .194, .045, .962, .260, .260, 0, 
1711, 696, 625, 0, 13, .269, 179, 22, 200, 7684, 4.491, .231, .051, .671, .255, .255, 0, 
