Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2017, PHI, NL, 56, 204, 171, 26, 44, 8, 1, 3, 13, 31, 56, 1, 0, 0, .257, .368, .368, .736, 204, 63, 80, 0, 2, .360, 12, 5, 23, 817, 4.005, .275, .015, .554, .111, .111, 0
2018, PHI, NL, 84, 215, 187, 19, 37, 6, 2, 4, 15, 24, 75, 1, 0, 2, .198, .294, .316, .610, 215, 59, 86, 1, 1, .303, 12, 2, 19, 890, 4.140, .349, .019, .320, .118, .118, 1
2019, PHI, NL, 74, 160, 136, 12, 29, 9, 0, 2, 8, 18, 51, 0, 0, 3, .213, .318, .324, .642, 160, 44, 68, 3, 0, .325, 11, 2, 18, 643, 4.019, .319, .013, .353, .110, .110, 0
2020, PHI, NL, 19, 44, 35, 5, 13, 3, 0, 1, 6, 8, 9, 0, 0, 1, .371, .500, .543, 1.043, 44, 19, 14, 0, 0, .480, 4, 0, 7, 155, 3.523, .205, .023, .889, .171, .171, 0
4 Seasons, 232, 620, 526, 61, 122, 26, 3, 10, 42, 81, 190, 2, 0, 6, .232, .339, .350, .689, 620, 184, 246, 4, 3, .340, 39, 9, 66, 2499, 4.031, .306, .016, .426, .118, .118, 1
