Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, Season, Tm, LG, PA, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2020, PHI, NL, 27, 107, 96, 12, 31, 7, 0, 2, 17, 8, 21, 0, 0, 1, .323, .374, .458, .832, 107, 44, 41, 0, 2, .387, 9, 4, 23, 391, 3.654, .196, .019, .381, .135, .135, 2
1 Season, 26, 104, 93, 12, 29, 6, 0, 2, 17, 8, 21, 0, 0, 1, .312, .365, .441, .806, 104, 41, 40, 0, 2, .375, 8, 4, 23, 386, 3.712, .202, .019, .381, .129, .129, 2
