2016, PHI, NL, 15, 69, 57, 10, 15, 4, 0, 0, 6, 8, 19, 5, 1, 2, .263, .373, .333, .706, 69, 19, 28, 2, 0, .395, 4, 0, 11, 268, 3.884, .275, .000, .421, .070, .070, 0, 
2018, PHI, NL, 50, 143, 131, 13, 34, 6, 4, 2, 12, 10, 35, 10, 4, 1, .260, .317, .412, .729, 143, 54, 56, 1, 0, .340, 12, 1, 17, 560, 3.916, .245, .014, .286, .153, .153, 0, 
2019, PHI, NL, 44, 122, 108, 18, 23, 3, 1, 4, 11, 12, 34, 8, 0, 1, .213, .298, .370, .668, 122, 40, 39, 1, 0, .271, 8, 2, 16, 449, 3.680, .279, .033, .353, .157, .157, 0, 
2020, PHI, NL, 30, 87, 83, 11, 20, 3, 1, 2, 6, 3, 24, 8, 0, 1, .241, .276, .373, .649, 87, 31, 44, 0, 0, .316, 6, 0, 14, 346, 3.977, .276, .023, .125, .133, .133, 0, 
4 Seasons, 139, 421, 379, 52, 92, 16, 6, 8, 35, 33, 112, 31, 5, 5, .243, .312, .380, .692, 421, 144, 167, 4, 0, .324, 30, 3, 58, 1623, 3.855, .266, .019, .295, .137, .137, 0, 
