2017, PHI, NL, 56, 204, 171, 26, 44, 8, 1, 3, 13, 31, 56, 1, 0, 0, .257, .368, .368, .736, 
2018, PHI, NL, 84, 215, 187, 19, 37, 6, 2, 4, 15, 24, 75, 1, 0, 2, .198, .294, .316, .610, 
2019, PHI, NL, 74, 160, 136, 12, 29, 9, 0, 2, 8, 18, 51, 0, 0, 3, .213, .318, .324, .642, 
2020, PHI, NL, 12, 25, 21, 2, 9, 3, 0, 0, 5, 3, 5, 0, 0, 1, .429, .520, .571, 1.091, 
4 Seasons, 226, 604, 515, 59, 119, 26, 3, 9, 41, 76, 187, 2, 0, 6, .231, .335, .346, .681, 
2017, PHI, NL, 204, 63, 80, 0, 2, .360, 12, 5, 23, 817, 4.005, .275, .015, .554, .111, .111, 0, 
2018, PHI, NL, 215, 59, 86, 1, 1, .303, 12, 2, 19, 890, 4.140, .349, .019, .320, .118, .118, 1, 
2019, PHI, NL, 160, 44, 68, 3, 0, .325, 11, 2, 18, 643, 4.019, .319, .013, .353, .110, .110, 0, 
2020, PHI, NL, 25, 12, 5, 0, 0, .563, 3, 0, 2, 90, 3.600, .200, .000, .600, .143, .143, 0, 
604, 178, 239, 4, 3, .342, 38, 9, 62, 2440, 4.040, .310, .015, .406, .115, .115, 1, 
