2019, PHI, NL, 67, 242, 222, 30, 59, 14, 0, 5, 26, 14, 60, 4, 0, 5, .266, .324, .396, .720, 
2020, PHI, NL, 11, 23, 22, 3, 7, 2, 0, 0, 2, 1, 6, 0, 0, 0, .318, .348, .409, .757, 
2 Seasons, 78, 265, 244, 33, 66, 16, 0, 5, 28, 15, 66, 4, 0, 5, .270, .326, .398, .723, 
2019, PHI, NL, 242, 88, 91, 1, 0, .344, 19, 7, 29, 976, 4.033, .248, .021, .233, .131, .131, 1, 
2020, PHI, NL, 23, 9, 7, 0, 0, .438, 2, 1, 3, 93, 4.043, .261, .000, .167, .091, .091, 0, 
265, 97, 98, 1, 0, .353, 21, 8, 32, 1069, 4.034, .249, .019, .227, .127, .127, 1, 
