Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2019, LAD, NL, 30, 53, 48, 8, 12, 4, 0, 3, 6, 5, 19, 0, 0, 0, .250, .321, .521, .842, 53, 25, 21, 0, 0, .346, 7, 0, 0, 198, 3.736, .358, .057, .263, .271, .271, 0
2020, PHI, NL, 8, 11, 11, 0, 2, 0, 0, 0, 0, 0, 3, 0, 0, 0, .182, .182, .182, .364, 11, 2, 5, 0, 0, .250, 0, 0, 1, 39, 3.545, .273, .000, .---, .000, .000, 0
2 Seasons, 38, 64, 59, 8, 14, 4, 0, 3, 6, 5, 22, 0, 0, 0, .237, .297, .458, .755, 64, 27, 26, 0, 0, .324, 7, 0, 1, 237, 3.703, .344, .047, .227, .220, .220, 0
