Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2014, MIA, NL, 11, 30, 29, 4, 7, 1, 1, 0, 9, 1, 8, 0, 0, 0, .241, .267, .345, .611, 30, 10, 16, 0, 0, .333, 2, 2, 8, 128, 4.267, .267, .000, .125, .103, .103, 0
2015, MIA, NL, 126, 467, 441, 49, 114, 21, 7, 10, 47, 19, 70, 8, 4, 2, .259, .290, .406, .696, 467, 179, 200, 1, 4, .285, 38, 11, 88, 1723, 3.690, .150, .021, .271, .147, .147, 0
2016, MIA, NL, 137, 545, 509, 60, 154, 31, 0, 11, 48, 28, 100, 12, 4, 5, .303, .343, .428, .771, 545, 218, 202, 0, 3, .357, 42, 12, 73, 2142, 3.930, .183, .020, .280, .126, .126, 0
2017, MIA, NL, 141, 579, 532, 68, 148, 31, 5, 17, 65, 36, 106, 8, 2, 8, .278, .332, .451, .783, 579, 240, 255, 0, 3, .318, 53, 13, 89, 2171, 3.750, .183, .029, .340, .173, .173, 2
2018, MIA, NL, 125, 531, 477, 74, 132, 30, 3, 21, 74, 38, 104, 3, 2, 10, .277, .340, .484, .825, 531, 231, 194, 0, 4, .312, 54, 9, 92, 2042, 3.846, .196, .040, .365, .208, .208, 1
2019, PHI, NL, 145, 593, 538, 92, 148, 36, 3, 25, 83, 41, 123, 9, 1, 5, .275, .328, .493, .820, 593, 265, 263, 0, 8, .309, 64, 12, 97, 2332, 3.933, .207, .042, .333, .217, .217, 0
2020, PHI, NL, 40, 166, 146, 31, 40, 6, 0, 11, 30, 14, 44, 4, 1, 6, .274, .361, .541, .902, 166, 79, 94, 0, 0, .319, 17, 2, 24, 626, 3.771, .265, .066, .318, .267, .267, 0
7 Seasons, 724, 2907, 2668, 378, 740, 156, 19, 95, 355, 177, 555, 44, 14, 36, .277, .328, .457, .785, 2907, 1219, 1222, 1, 22, .316, 270, 61, 471, 11155, 3.837, .191, .033, .319, .180, .180, 3
