Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2015, PHI, NL, 13, 26, 23, 0, 2, 0, 0, 0, 1, 1, 16, 0, 0, 0, .087, .125, .087, .212, 2, 11, 2, 0, .286, 0, 0, 3, 108, 4.154, .615, .000, .063, .000, .000, 0
2016, PHI, NL, 18, 35, 30, 1, 1, 1, 0, 0, 0, 3, 17, 0, 0, 1, .033, .147, .067, .214, 2, 20, 1, 0, .077, 1, 1, 1, 142, 4.057, .486, .000, .176, .033, .033, 0
2017, PHI, NL, 25, 54, 48, 3, 4, 0, 0, 0, 1, 4, 25, 0, 0, 0, .083, .154, .083, .237, 4, 27, 2, 0, .174, 0, 0, 4, 218, 4.037, .463, .000, .160, .000, .000, 0
2018, PHI, NL, 32, 70, 62, 0, 3, 1, 0, 0, 4, 1, 36, 0, 0, 0, .048, .063, .065, .128, 4, 33, 7, 0, .115, 1, 3, 12, 264, 3.771, .514, .000, .028, .016, .016, 0
2019, PHI, NL, 32, 70, 59, 6, 7, 2, 0, 0, 2, 6, 35, 0, 0, 0, .119, .200, .153, .352, 9, 21, 5, 0, .292, 2, 0, 6, 286, 4.086, .500, .000, .171, .034, .034, 0
2020, PHI, NL, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, .000, .000, .000, .000, 0, 0, 0, 0, .---, 0, 0, 0, 0, -.--, .---, .---, .---, 0
6 Seasons, 122, 255, 222, 10, 17, 4, 0, 0, 8, 15, 129, 0, 0, 1, .077, .139, .095, .233, 255, 21, 112, 17, 0, .183, 4, 4, 26, 1018, 3.992, .506, .000, .116, .018, .018, 0
